date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination,cal_2_update_slot,cal_2_method,cal_2_accepted_search,cal_2_evaluations,cal_2_selected_score,cal_2_nit,cal_2_success,cal_2_termination
2025-02-01,M612,2148.5983254415123,2508.7144958198537,21,25122.92052040696,24049.06740040139,22975.214280395816,1073.8531200055716,0.0,0.0,24049.06740040139,3743.232154503168,0.0,3,1.6923643999907654,1.9843382999970345,0,differential_evolution_staged_direct_search,True,17,-4211.022529289439,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3373.549548019606,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,142,-766.3509496042482,6,True,population_collapse_convergence
2025-02-02,M612,2508.7144958198537,2432.655752356644,21,58996.493957257524,57191.90120369563,55334.30970504291,1831.0921261073036,26.499372545409756,0.0,57191.90120369563,5383.029052726674,15.207237981928643,3,1.9106633000046713,2.179616099994746,0,differential_evolution_staged_direct_search,True,12,-4454.21153591025,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-2614.708605300896,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-737.3967239432602,5,True,population_collapse_convergence
2025-02-03,M612,2432.655752356644,2357.7659001851844,21,60226.039965525975,57895.727095263755,55565.41422500154,2330.3128702622166,0.0,0.0,57895.727095263755,6503.303569564559,0.0,3,0.9384073999972316,1.206380799994804,0,differential_evolution_staged_direct_search,True,17,-4454.21153591025,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2901.8243854323587,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-713.732448571899,8,False,maxiter_budget
2025-02-04,M612,2357.7659001851844,2281.741722592595,21,62728.12791753428,60264.432183965626,57800.736450396966,2463.69573356866,0.0,0.0,60264.432183965626,6780.459145279852,0.0,3,3.126267999992706,3.26628989999881,0,differential_evolution_staged_direct_search,True,12,-4454.086776265291,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2421.2016757037336,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-698.1375056364333,8,False,maxiter_budget
2025-02-05,M612,2281.741722592595,2066.23069,21,58192.622895669156,57231.86877453138,55752.79509467599,1219.9139004965818,259.15977935880977,0.0,57231.86877453138,3281.038574836216,201.78048914921257,3,0.9022147000068799,1.02018940000562,0,differential_evolution_staged_direct_search,True,17,-4453.80261841074,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-2374.6615983568154,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-700.2342982427687,8,False,maxiter_budget
2025-02-06,M612,2066.23069,2102.877087407407,21,62584.61666391643,59352.22730962868,56119.83795534092,3232.3893542877577,0.0,29.57191160458339,59381.79922123326,9219.139434748242,0.0,3,0.8403961000003619,0.9671161000005668,0,differential_evolution_staged_direct_search,True,17,-4453.80261841074,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-2818.8675262638753,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,142,-708.112584166973,6,True,population_collapse_convergence
2025-02-07,M612,2102.877087407407,1751.7743589321433,21,24763.220491903005,23463.266061061557,22163.31163022011,1299.954430841445,0.0,0.0,23463.266061061557,4825.8356411101495,0.0,3,1.3055944000079762,1.430876200000057,0,differential_evolution_staged_direct_search,True,17,-4453.80261841074,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2648.3093869694235,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-751.1829990907581,8,False,maxiter_budget
2025-02-08,M612,1751.7743589321433,1649.1427701851856,21,19428.03206799268,19593.314519702122,19428.03206799268,0.0,165.28245170944282,523.7902948325523,20117.104814534676,0.0,152.28524977410936,3,1.197667399988859,1.3157145000004675,0,differential_evolution_staged_direct_search,True,12,-3506.9758438717495,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3410.60683607982,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,102,-793.2050663243206,4,True,population_collapse_convergence
2025-02-09,M612,1649.1427701851856,1427.5166849664533,21,56857.035336288434,55711.3418866091,54565.64843692976,1145.6934496793356,0.0,0.0,55711.3418866091,3216.7754370677576,0.0,3,0.8305332000018097,0.9650515999965137,0,differential_evolution_staged_direct_search,True,12,-4453.483613600071,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3052.19554848336,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,122,-647.2302412346944,5,True,population_collapse_convergence
2025-02-10,M612,1427.5166849664533,1441.5087638066536,21,54251.464778766065,52311.41834895418,50371.3719191423,1940.0464298118823,0.0,0.0,52311.41834895418,5280.64261183346,0.0,3,1.2324458000075538,1.3514843999873847,0,differential_evolution_staged_direct_search,True,22,-4453.253474467541,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-2576.7188499418817,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-669.8841477303671,8,False,maxiter_budget
